16 16 16 85.403125 11.3954482244
16 16 17 86.619921875 11.4716853189
16 16 18 87.96640625 11.5790474656
16 16 19 89.437890625 11.6965543906
16 16 20 90.98671875 11.8471243286
16 16 21 92.546875 12.0798284698
16 16 22 94.070703125 12.3715320699
16 16 23 95.5984375 12.5802081932
16 16 24 97.125390625 12.6376985891
16 16 25 98.627734375 12.562990209
16 16 26 100.1640625 12.3677645159
16 16 27 101.711328125 11.9774066522
16 16 28 103.06640625 11.4690499099
16 16 29 104.294921875 10.8322657845
16 16 30 105.40546875 10.1992708731
16 16 31 106.456640625 9.58749770024
16 16 32 107.426171875 8.94816554359
16 16 33 108.268359375 8.34935292004
16 16 34 108.949609375 7.87897220279
16 16 35 109.4265625 7.6276479457
16 16 36 109.708984375 7.49491216383
16 16 37 109.844921875 7.41201342165
16 16 38 109.953125 7.23768282908
16 16 39 110.091015625 7.03254414089
16 16 40 110.274609375 6.92784941404
16 16 41 110.550390625 6.94362903836
16 16 42 110.92109375 7.01250169723
16 16 43 111.43984375 7.2548996358
16 16 44 112.184765625 7.5707420443
16 16 45 113.155078125 7.95464030222
16 16 46 114.29296875 8.32066031403
16 16 47 115.490625 8.74655233417
16 16 48 116.7515625 9.11102083653
16 16 49 118.102734375 9.39567472089
16 16 50 119.576171875 9.66964173498
16 16 51 121.177734375 9.8081604827
16 16 52 122.933984375 9.81816602654
16 16 53 124.767578125 9.6985261643
16 16 54 126.625390625 9.56918168542
16 16 55 128.404296875 9.30220598699
16 16 56 130.065234375 8.79205975803
16 16 57 131.557421875 8.12220766884
16 16 58 132.8484375 7.31212054972
16 16 59 133.9625 6.47725588116
16 16 60 134.965625 5.68999859265
16 16 61 135.8265625 5.01010672876
16 16 62 136.622265625 4.46290399342
16 16 63 137.28984375 4.03764202234
16 16 64 137.804296875 3.75778632966
16 16 65 138.148046875 3.74429723851
16 16 66 138.30625 4.08194863852
16 16 67 138.28828125 4.60285443186
16 16 68 138.078515625 5.19082417436
16 16 69 137.734765625 5.70168580674
16 16 70 137.311328125 6.07195047831
16 16 71 136.855859375 6.39415358298
16 16 72 136.40078125 6.68108917128
16 16 73 135.962109375 6.9005441534
16 16 74 135.58984375 7.10573425837
16 16 75 135.237109375 7.26978374553
16 16 76 134.91953125 7.34673671811
16 16 77 134.640625 7.38374944451
16 16 78 134.2390625 7.36765772624
16 16 79 133.755078125 7.32293950287
16 16 80 133.26484375 7.22962211413
16 16 81 132.73046875 7.12295539297
16 16 82 132.146484375 6.98265060814
16 16 83 131.613671875 6.80923721993
16 16 84 131.16953125 6.66484548998
16 16 85 130.797265625 6.59344729339
16 16 86 130.489453125 6.48163316232
16 16 87 130.280078125 6.38705000813
16 16 88 130.165625 6.35635063219
16 16 89 130.15390625 6.38106821905
16 16 90 130.187109375 6.43649490362
16 16 91 130.253515625 6.52029788548
16 16 92 130.2859375 6.59236933857
16 16 93 130.3265625 6.61189723594
16 16 94 130.5125 6.67109553409
16 16 95 130.841796875 6.77678792524
16 16 96 131.298828125 6.95877078328
16 16 97 131.8875 7.15093962357
16 16 98 132.57578125 7.28102463271
16 16 99 133.331640625 7.3582791676
16 16 100 134.145703125 7.36842802346
16 16 101 135.03125 7.31306888813
16 16 102 135.89296875 7.25986057452
16 16 103 136.66171875 7.19062020419
16 16 104 137.354296875 7.12017250752
16 16 105 137.96953125 7.07935001644
16 16 106 138.518359375 6.97585784122
16 16 107 139.09140625 6.81748702034
16 16 108 139.68046875 6.60920946712
16 16 109 140.267578125 6.48001160373
16 16 110 140.84609375 6.45458173441
16 16 111 141.437890625 6.48346528587
16 16 112 142.023828125 6.49900973479
16 16 113 142.580859375 6.3893332163
16 16 114 143.09140625 6.15403865542
16 16 115 143.568359375 5.91894261531
16 16 116 143.9890625 5.70490105051
16 16 117 144.241796875 5.55180952111
16 16 118 144.287109375 5.47456029232
16 16 119 144.157421875 5.48495310288
16 16 120 143.8421875 5.68164684223
16 16 121 143.2859375 6.19928466608
16 16 122 142.564453125 7.02729792361
16 16 123 141.662890625 8.00773002054
16 16 124 140.58515625 9.03481624955
16 16 125 139.276953125 10.1392057026
16 16 126 137.725 11.1783342341
16 16 127 136.002734375 12.0069361604
16 16 128 134.223046875 12.5294768109
16 16 129 132.50078125 12.7766296422
16 16 130 130.89453125 12.7664159553
16 16 131 129.309765625 12.510149877
16 16 132 127.734375 12.0201746913
16 16 133 126.242578125 11.440700696
16 16 134 124.85078125 10.9621543282
16 16 135 123.608984375 10.7026627338
16 16 136 122.50703125 10.6475289357
16 16 137 121.582421875 10.8662088926
16 16 138 120.795703125 11.15619315
16 16 139 120.151171875 11.3948418375
16 16 140 119.60625 11.6833799556
16 16 141 119.169140625 11.9638952639
16 16 142 118.830078125 12.2125189353
16 16 143 118.5421875 12.4131993092
16 16 144 118.19375 12.5662758629
16 16 145 117.740234375 12.6678566511
16 16 146 117.211328125 12.6927293947
16 16 147 116.725390625 12.589831115
16 16 148 116.30625 12.3922654179
16 16 149 115.942578125 12.1179402609
16 16 150 115.671484375 11.7805258126
16 16 151 115.447265625 11.2999374455
16 16 152 115.228515625 10.7005953828
16 16 153 115.010546875 9.99581192055
16 16 154 114.7859375 9.27437021426
16 16 155 114.515625 8.55621518894
16 16 156 114.251171875 7.79462947334
16 16 157 114.061328125 7.02576373418
16 16 158 113.923828125 6.32426646205
16 16 159 113.80390625 5.70649852065
16 16 160 113.7 5.19681392778
16 16 161 113.57265625 4.84358007514
16 16 162 113.31953125 4.76242714173
16 16 163 112.78046875 5.09676764286
16 16 164 111.873828125 5.87602206816
16 16 165 110.652734375 6.88399357373
16 16 166 109.204296875 7.87826452014
16 16 167 107.637109375 8.685718671
16 16 168 106.037890625 9.39216812632
16 16 169 104.380078125 10.0448775033
16 16 170 102.68828125 10.5943685003
16 16 171 100.97890625 10.9579391335
16 16 172 99.315234375 11.0684360109
16 16 173 97.688671875 10.8701348939
16 16 174 96.209765625 10.3747751455
16 16 175 94.9203125 9.65533255654
16 16 176 93.755078125 8.83811733135
16 16 177 92.77421875 7.992244738
16 16 178 92.076171875 7.31066340409
16 16 179 91.78515625 7.06487891178
16 16 180 91.954296875 7.31783866909
16 16 181 92.559375 7.95606036204
16 16 182 93.514453125 8.7637562677
16 16 183 94.73125 9.6296072577
16 16 184 96.11328125 10.354161083
16 16 185 97.64765625 10.822852449
16 16 186 99.326953125 11.0465075122
16 16 187 101.055859375 10.9501304235
16 16 188 102.7640625 10.5935138939
16 16 189 104.437890625 10.0322843043
16 16 190 105.969140625 9.35705912728
16 16 191 107.325390625 8.62401827767
16 16 192 108.623046875 7.68925133085
16 16 193 109.799609375 6.56083608696
16 16 194 110.779296875 5.30413321789
16 16 195 111.5234375 4.15441189383
16 16 196 112.100390625 3.26664604907
16 16 197 112.495703125 2.70556809642
16 16 198 112.780078125 2.41663214648
16 16 199 113.018359375 2.44548668384
16 16 200 113.346484375 2.83428840547
16 16 201 113.8296875 3.51662034521
16 16 202 114.427734375 4.38771949502
16 16 203 115.155859375 5.23461705072
16 16 204 115.963671875 5.9956469067
16 16 205 116.83515625 6.70016429187
16 16 206 117.784765625 7.34033978957
16 16 207 118.860546875 7.948391033
16 16 208 120.02734375 8.51228629361
16 16 209 121.348828125 9.07949261395
16 16 210 122.747265625 9.44395435044
16 16 211 124.28671875 9.66529609523
16 16 212 125.91015625 9.77751997444
16 16 213 127.628125 9.70644468172
16 16 214 129.436328125 9.57200755875
16 16 215 131.244921875 9.42062095685
16 16 216 132.96640625 9.31236809759
16 16 217 134.625390625 9.32299847842
16 16 218 136.248046875 9.42866287897
16 16 219 137.805078125 9.55730320358
16 16 220 139.366015625 9.66900539739
16 16 221 140.92578125 9.7347416351
16 16 222 142.412890625 9.62142536318
16 16 223 143.74609375 9.34743783698
16 16 224 144.95390625 8.90562412137
16 16 225 146.004296875 8.35322385216
16 16 226 147.041796875 7.64360506134
16 16 227 148.01953125 6.95872382555
16 16 228 148.96015625 6.35381701032
16 16 229 149.91328125 5.91875159839
16 16 230 150.916796875 5.87267832232
16 16 231 151.976171875 6.10021280637
16 16 232 153.0796875 6.41783232699
16 16 233 154.13671875 6.73094383117
16 16 234 155.089453125 7.00922983115
16 16 235 155.96484375 7.17257243171
16 16 236 156.778125 7.31351956033
16 16 237 157.60078125 7.48656083523
16 16 238 158.491796875 7.63550832599
16 16 239 159.44609375 7.64610708081
16 16 240 160.4375 7.58147928342
16 17 16 83.59609375 11.0235890703
16 17 17 84.821484375 11.1061272215
16 17 18 86.1625 11.2303543744
16 17 19 87.640625 11.3754185191
16 17 20 89.20390625 11.5713203003
16 17 21 90.8 11.8326943783
16 17 22 92.36796875 12.1226507621
16 17 23 93.9546875 12.3146816555
16 17 24 95.540625 12.3399183135
16 17 25 97.10390625 12.2462583721
16 17 26 98.694921875 12.0260757378
16 17 27 100.274609375 11.6185339815
16 17 28 101.64921875 11.0797922483
16 17 29 102.8765625 10.4105038931
16 17 30 103.98359375 9.72474515527
16 17 31 105.0484375 9.05004734427
16 17 32 106.04296875 8.32662975408
16 17 33 106.91328125 7.64887523486
16 17 34 107.621484375 7.08595988446
16 17 35 108.103125 6.77070248271
16 17 36 108.387890625 6.57892363351
16 17 37 108.530078125 6.46596812116
16 17 38 108.650390625 6.27153787738
16 17 39 108.8015625 6.06503792722
16 17 40 108.986328125 5.95492251355
16 17 41 109.24609375 5.98386374897
16 17 42 109.6015625 6.09092542711
16 17 43 110.1140625 6.42444956756
16 17 44 110.865234375 6.85542115146
16 17 45 111.861328125 7.39214298587
16 17 46 113.03359375 7.91477827927
16 17 47 114.259765625 8.47380513008
16 17 48 115.552734375 8.95299314605
16 17 49 116.9421875 9.34522446038
16 17 50 118.45625 9.71695321011
16 17 51 120.1140625 9.92798077386
16 17 52 121.928125 10.0022765963
16 17 53 123.812890625 9.93864526831
16 17 54 125.71953125 9.85290295574
16 17 55 127.548046875 9.63810775958
16 17 56 129.28984375 9.17267800866
16 17 57 130.880078125 8.51248357158
16 17 58 132.25703125 7.68667865118
16 17 59 133.465234375 6.82738642628
16 17 60 134.5515625 6.01107681149
16 17 61 135.459765625 5.3144171489
16 17 62 136.269921875 4.776978647
16 17 63 136.928125 4.39260631452
16 17 64 137.4296875 4.18570594731
16 17 65 137.75234375 4.24334892883
16 17 66 137.87890625 4.65290823612
16 17 67 137.81953125 5.24087836438
16 17 68 137.56640625 5.88963307091
16 17 69 137.16796875 6.48966044944
16 17 70 136.6703125 6.97042142932
16 17 71 136.12578125 7.38326069241
16 17 72 135.558984375 7.72610715568
16 17 73 134.999609375 8.01691326415
16 17 74 134.526171875 8.26446521836
16 17 75 134.059765625 8.45681021471
16 17 76 133.642578125 8.55270559769
16 17 77 133.28515625 8.61235114026
16 17 78 132.84609375 8.60173858102
16 17 79 132.351171875 8.56255922617
16 17 80 131.84375 8.47944435458
16 17 81 131.305078125 8.36044990716
16 17 82 130.7375 8.17549692679
16 17 83 130.226953125 7.96065618945
16 17 84 129.79453125 7.76913271979
16 17 85 129.434765625 7.62927661471
16 17 86 129.15859375 7.43215172561
16 17 87 128.982421875 7.26572940743
16 17 88 128.898046875 7.16047883335
16 17 89 128.915234375 7.07837005258
16 17 90 128.9828125 7.05728357549
16 17 91 129.090625 7.08117483963
16 17 92 129.15390625 7.11346546988
16 17 93 129.227734375 7.09565587997
16 17 94 129.44296875 7.11334225674
16 17 95 129.7921875 7.17096041963
16 17 96 130.2625 7.28878097661
16 17 97 130.8390625 7.41484716606
16 17 98 131.5078125 7.50429157815
16 17 99 132.26328125 7.56475556336
16 17 100 133.087890625 7.54981178908
16 17 101 133.991796875 7.46639679807
16 17 102 134.861328125 7.39653823918
16 17 103 135.637109375 7.29189336399
16 17 104 136.328125 7.17891266902
16 17 105 136.944140625 7.08471925469
16 17 106 137.48359375 6.91720316204
16 17 107 138.056640625 6.69795581891
16 17 108 138.66328125 6.44261776054
16 17 109 139.283203125 6.29586849072
16 17 110 139.880078125 6.28024195843
16 17 111 140.484765625 6.30097046901
16 17 112 141.0859375 6.29723072041
16 17 113 141.6875 6.17917369071
16 17 114 142.24140625 5.92562005384
16 17 115 142.738671875 5.66001157672
16 17 116 143.192578125 5.44512966818
16 17 117 143.502734375 5.3018968031
16 17 118 143.633203125 5.21941529196
16 17 119 143.60703125 5.21472799497
16 17 120 143.416796875 5.38707864269
16 17 121 142.994921875 5.878318012
